LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
84,Belize,2030,Oct-14,10,5,20.033,19.53,39.563
204,Benin,2030,Oct-14,10,5,932.945,908.821,1841.766
64,Bhutan,2030,Oct-14,10,5,32.21,31.198,63.408
68,Bolivia (Plurinational State of),2030,Oct-14,10,5,593.29,568.948,1162.238
70,Bosnia and Herzegovina,2030,Oct-14,10,5,68.512,64.437,132.949
72,Botswana,2030,Oct-14,10,5,136.742,133.725,270.467
76,Brazil,2030,Oct-14,10,5,7381.974,7054.994,14436.968
96,Brunei Darussalam,2030,Oct-14,10,5,16.201,15.382,31.583
100,Bulgaria,2030,Oct-14,10,5,159.821,151.008,310.829
854,Burkina Faso,2030,Oct-14,10,5,1716.468,1654.586,3371.054
108,Burundi,2030,Oct-14,10,5,1002.862,988.734,1991.596
132,Cabo Verde,2030,Oct-14,10,5,25.915,25.271,51.186
116,Cambodia,2030,Oct-14,10,5,892.615,861.958,1754.573
120,Cameroon,2030,Oct-14,10,5,2012.947,1980.887,3993.834
124,Canada,2030,Oct-14,10,5,1047.947,1000.337,2048.284
148,Chad,2030,Oct-14,10,5,1387.878,1376.943,2764.821
830,Channel Islands,2030,Oct-14,10,5,4.56,4.329,8.889
152,Chile,2030,Oct-14,10,5,584.576,562.655,1147.231
156,China,2030,Oct-14,10,5,44284.584,39344.41,83628.994
344,"China, Hong Kong SAR",2030,Oct-14,10,5,192.873,178.432,371.305
446,"China, Macao SAR",2030,Oct-14,10,5,18.938,18.147,37.085
158,"China, Taiwan Province of China",2030,Oct-14,10,5,531.064,494.68,1025.744
170,Colombia,2030,Oct-14,10,5,1872.933,1788.506,3661.439
174,Comoros,2030,Oct-14,10,5,60.457,58.426,118.883
178,Congo,2030,Oct-14,10,5,408.685,401.117,809.802
188,Costa Rica,2030,Oct-14,10,5,178.475,170.351,348.826
191,Croatia,2030,Oct-14,10,5,94.386,88.911,183.297
192,Cuba,2030,Oct-14,10,5,291.877,276.321,568.198
531,Cura̤ao,2030,Oct-14,10,5,4.706,4.515,9.221
196,Cyprus,2030,Oct-14,10,5,34.512,32.59,67.102
203,Czechia,2030,Oct-14,10,5,290.669,275.225,565.894
384,C̫te d'Ivoire,2030,Oct-14,10,5,2015.179,1995.159,4010.338
408,Dem. People's Republic of Korea,2030,Oct-14,10,5,888.147,847.153,1735.3
180,Democratic Republic of the Congo,2030,Oct-14,10,5,7658.944,7539.603,15198.547
208,Denmark,2030,Oct-14,10,5,161.622,153.444,315.066
262,Djibouti,2030,Oct-14,10,5,49.251,48.368,97.619
214,Dominican Republic,2030,Oct-14,10,5,505.769,485.816,991.585
218,Ecuador,2030,Oct-14,10,5,846.369,809.278,1655.647
818,Egypt,2030,Oct-14,10,5,6487.869,6138.649,12626.518
222,El Salvador,2030,Oct-14,10,5,284.389,271.247,555.636
226,Equatorial Guinea,2030,Oct-14,10,5,98.928,96.735,195.663
232,Eritrea,2030,Oct-14,10,5,248.483,239.148,487.631
233,Estonia,2030,Oct-14,10,5,35.68,33.188,68.868
748,Eswatini,2030,Oct-14,10,5,71.062,70.243,141.305
231,Ethiopia,2030,Oct-14,10,5,8339.527,8142.892,16482.419
242,Fiji,2030,Oct-14,10,5,45.259,42.886,88.145
246,Finland,2030,Oct-14,10,5,139.381,132.768,272.149
250,France,2030,Oct-14,10,5,1897.159,1814.616,3711.775
254,French Guiana,2030,Oct-14,10,5,18.393,17.573,35.966
258,French Polynesia,2030,Oct-14,10,5,10.226,9.756,19.982
266,Gabon,2030,Oct-14,10,5,159.246,156.654,315.9
270,Gambia,2030,Oct-14,10,5,197.685,194.501,392.186
268,Georgia,2030,Oct-14,10,5,136.399,128.313,264.712
276,Germany,2030,Oct-14,10,5,2105.471,2000.242,4105.713
288,Ghana,2030,Oct-14,10,5,2083.483,1996.971,4080.454
300,Greece,2030,Oct-14,10,5,210.334,197.456,407.79
308,Grenada,2030,Oct-14,10,5,4.569,4.363,8.932
312,Guadeloupe,2030,Oct-14,10,5,11.48,11.142,22.622
316,Guam,2030,Oct-14,10,5,6.707,6.36,13.067
320,Guatemala,2030,Oct-14,10,5,1045.38,1001.641,2047.021
324,Guinea,2030,Oct-14,10,5,1027.297,1010.894,2038.191
624,Guinea-Bissau,2030,Oct-14,10,5,148.329,146.291,294.62
328,Guyana,2030,Oct-14,10,5,37.074,35.013,72.087
332,Haiti,2030,Oct-14,10,5,620.242,599.341,1219.583
340,Honduras,2030,Oct-14,10,5,515.198,492.425,1007.623
348,Hungary,2030,Oct-14,10,5,237.531,224.665,462.196
352,Iceland,2030,Oct-14,10,5,10.517,9.997,20.514
356,India,2030,Oct-14,10,5,60562.054,54997.893,115559.947
360,Indonesia,2030,Oct-14,10,5,12006.164,11487.044,23493.208
364,Iran (Islamic Republic of),2030,Oct-14,10,5,3900.294,3712.414,7612.708
368,Iraq,2030,Oct-14,10,5,2742.392,2594.414,5336.806
372,Ireland,2030,Oct-14,10,5,163.155,153.724,316.879
376,Israel,2030,Oct-14,10,5,435.914,414.646,850.56
380,Italy,2030,Oct-14,10,5,1214.829,1145.231,2360.06
388,Jamaica,2030,Oct-14,10,5,115.905,111.299,227.204
392,Japan,2030,Oct-14,10,5,2458.151,2329.55,4787.701
400,Jordan,2030,Oct-14,10,5,474.797,446.211,921.008
398,Kazakhstan,2030,Oct-14,10,5,987.196,927.549,1914.745
404,Kenya,2030,Oct-14,10,5,3514.112,3452.341,6966.453
296,Kiribati,2030,Oct-14,10,5,7.618,7.265,14.883
414,Kuwait,2030,Oct-14,10,5,149.628,143.039,292.667
417,Kyrgyzstan,2030,Oct-14,10,5,387.282,367.923,755.205
428,Latvia,2030,Oct-14,10,5,58.59,53.709,112.299
422,Lebanon,2030,Oct-14,10,5,216.344,204.005,420.349
426,Lesotho,2030,Oct-14,10,5,116.198,115.927,232.125
430,Liberia,2030,Oct-14,10,5,367.114,352.815,719.929
434,Libya,2030,Oct-14,10,5,318.862,302.444,621.306
440,Lithuania,2030,Oct-14,10,5,73.405,69.029,142.434
442,Luxembourg,2030,Oct-14,10,5,18.538,17.558,36.096
450,Madagascar,2030,Oct-14,10,5,2043.163,2006.575,4049.738
454,Malawi,2030,Oct-14,10,5,1454.481,1430.719,2885.2
458,Malaysia,2030,Oct-14,10,5,1360.44,1281.47,2641.91
462,Maldives,2030,Oct-14,10,5,18.021,16.944,34.965
466,Mali,2030,Oct-14,10,5,1754.26,1701.419,3455.679
470,Malta,2030,Oct-14,10,5,11.217,10.606,21.823
474,Martinique,2030,Oct-14,10,5,9.267,8.938,18.205
478,Mauritania,2030,Oct-14,10,5,344.124,332.771,676.895
480,Mauritius,2030,Oct-14,10,5,32.576,31.338,63.914
175,Mayotte,2030,Oct-14,10,5,18.277,17.765,36.042
928,Melanesia,2030,Oct-14,10,5,694.292,650.758,1345.05
484,Mexico,2030,Oct-14,10,5,5580.89,5333.325,10914.215
954,Micronesia,2030,Oct-14,10,5,26.941,25.477,52.418
496,Mongolia,2030,Oct-14,10,5,189.064,184.495,373.559
499,Montenegro,2030,Oct-14,10,5,19.028,17.679,36.707
504,Morocco,2030,Oct-14,10,5,1692.004,1606.304,3298.308
508,Mozambique,2030,Oct-14,10,5,2541.475,2525.566,5067.041
104,Myanmar,2030,Oct-14,10,5,2240.362,2209.39,4449.752
516,Namibia,2030,Oct-14,10,5,165.406,165.575,330.981
524,Nepal,2030,Oct-14,10,5,1366.133,1313.056,2679.189
528,Netherlands,2030,Oct-14,10,5,443.513,421.722,865.235
540,New Caledonia,2030,Oct-14,10,5,10.156,9.713,19.869
554,New Zealand,2030,Oct-14,10,5,159.097,151.613,310.71
558,Nicaragua,2030,Oct-14,10,5,329.577,312.724,642.301
562,Niger,2030,Oct-14,10,5,2363.114,2283.51,4646.624
566,Nigeria,2030,Oct-14,10,5,16420.493,15718.872,32139.365
807,North Macedonia,2030,Oct-14,10,5,57.38,53.977,111.357
578,Norway,2030,Oct-14,10,5,158.936,149.354,308.29
1835,Oceania (excluding Australia and New Zealand),2030,Oct-14,10,5,755.36,708.224,1463.584
512,Oman,2030,Oct-14,10,5,232.664,222.386,455.05
586,Pakistan,2030,Oct-14,10,5,14237.049,13213.389,27450.438
591,Panama,2030,Oct-14,10,5,198.683,190.223,388.906
598,Papua New Guinea,2030,Oct-14,10,5,564.709,528.216,1092.925
600,Paraguay,2030,Oct-14,10,5,354.449,338.596,693.045
604,Peru,2030,Oct-14,10,5,1433.76,1369.312,2803.072
608,Philippines,2030,Oct-14,10,5,5394.834,5119.845,10514.679
616,Poland,2030,Oct-14,10,5,964.704,915.186,1879.89
957,Polynesia,2030,Oct-14,10,5,34.127,31.989,66.116
620,Portugal,2030,Oct-14,10,5,207.187,195.049,402.236
630,Puerto Rico,2030,Oct-14,10,5,45.366,42.602,87.968
634,Qatar,2030,Oct-14,10,5,75.372,70.287,145.659
410,Republic of Korea,2030,Oct-14,10,5,977.433,924.098,1901.531
498,Republic of Moldova,2030,Oct-14,10,5,103.483,98.21,201.693
642,Romania,2030,Oct-14,10,5,479.735,454.061,933.796
643,Russian Federation,2030,Oct-14,10,5,4762.758,4512.394,9275.152
646,Rwanda,2030,Oct-14,10,5,939.052,927.393,1866.445
638,R̩union,2030,Oct-14,10,5,32.378,31.273,63.651
662,Saint Lucia,2030,Oct-14,10,5,5.459,5.323,10.782
670,Saint Vincent and the Grenadines,2030,Oct-14,10,5,3.867,3.767,7.634
882,Samoa,2030,Oct-14,10,5,13.792,12.748,26.54
678,Sao Tome and Principe,2030,Oct-14,10,5,15.794,15.455,31.249
682,Saudi Arabia,2030,Oct-14,10,5,1495.259,1453.228,2948.487
686,Senegal,2030,Oct-14,10,5,1306.243,1273.113,2579.356
688,Serbia,2030,Oct-14,10,5,214.766,200.459,415.225
690,Seychelles,2030,Oct-14,10,5,4.057,3.835,7.892
694,Sierra Leone,2030,Oct-14,10,5,557.962,552.504,1110.466
702,Singapore,2030,Oct-14,10,5,137.622,126.801,264.423
703,Slovakia,2030,Oct-14,10,5,145.155,138.534,283.689
705,Slovenia,2030,Oct-14,10,5,52.235,49.444,101.679
90,Solomon Islands,2030,Oct-14,10,5,52.636,49.598,102.234
706,Somalia,2030,Oct-14,10,5,1349.207,1335.082,2684.289
724,Spain,2030,Oct-14,10,5,1031.584,970.658,2002.242
144,Sri Lanka,2030,Oct-14,10,5,812.884,790.434,1603.318
275,State of Palestine,2030,Oct-14,10,5,349.952,334.135,684.087
729,Sudan,2030,Oct-14,10,5,3132.845,3056.187,6189.032
740,Suriname,2030,Oct-14,10,5,26.797,24.927,51.724
752,Sweden,2030,Oct-14,10,5,312.608,295.686,608.294
756,Switzerland,2030,Oct-14,10,5,235.801,225.362,461.163
760,Syrian Arab Republic,2030,Oct-14,10,5,1414.477,1343.981,2758.458
762,Tajikistan,2030,Oct-14,10,5,692.898,655.57,1348.468
764,Thailand,2030,Oct-14,10,5,1848.17,1745.108,3593.278
626,Timor-Leste,2030,Oct-14,10,5,88.976,85.918,174.894
768,Togo,2030,Oct-14,10,5,593.839,590.062,1183.901
776,Tonga,2030,Oct-14,10,5,6.142,5.817,11.959
780,Trinidad and Tobago,2030,Oct-14,10,5,44.534,43.172,87.706
788,Tunisia,2030,Oct-14,10,5,513.704,487.909,1001.613
792,Turkey,2030,Oct-14,10,5,3314.645,3170.064,6484.709
795,Turkmenistan,2030,Oct-14,10,5,331.896,323.045,654.941
800,Uganda,2030,Oct-14,10,5,3800.336,3740.538,7540.874
804,Ukraine,2030,Oct-14,10,5,1085.37,1025.186,2110.556
784,United Arab Emirates,2030,Oct-14,10,5,263.643,253.188,516.831
826,United Kingdom,2030,Oct-14,10,5,2025.514,1931.692,3957.206
834,United Republic of Tanzania,2030,Oct-14,10,5,4814.166,4719.034,9533.2
850,United States Virgin Islands,2030,Oct-14,10,5,3.013,2.838,5.851
840,United States of America,2030,Oct-14,10,5,10147.063,9721.374,19868.437
858,Uruguay,2030,Oct-14,10,5,119.835,114.546,234.381
860,Uzbekistan,2030,Oct-14,10,5,1757.107,1657.309,3414.416
548,Vanuatu,2030,Oct-14,10,5,21.532,20.345,41.877
862,Venezuela (Bolivarian Republic of),2030,Oct-14,10,5,1234.464,1193.722,2428.186
704,Viet Nam,2030,Oct-14,10,5,4105.151,3669.757,7774.908
887,Yemen,2030,Oct-14,10,5,2061.829,1984.131,4045.96
894,Zambia,2030,Oct-14,10,5,1463.196,1438.351,2901.547
716,Zimbabwe,2030,Oct-14,10,5,1032.121,1024.924,2057.045
4,Afghanistan,2030,15-19,15,5,2720.869,2581.513,5302.382
8,Albania,2030,15-19,15,5,84.953,76.902,161.855
12,Algeria,2030,15-19,15,5,2353.914,2259.977,4613.891
24,Angola,2030,15-19,15,5,2527.908,2505.326,5033.234
28,Antigua and Barbuda,2030,15-19,15,5,3.657,3.552,7.209
32,Argentina,2030,15-19,15,5,1883.502,1818.003,3701.505
51,Armenia,2030,15-19,15,5,111.156,98.917,210.073
533,Aruba,2030,15-19,15,5,2.914,2.852,5.766
36,Australia,2030,15-19,15,5,914.094,877.113,1791.207
40,Austria,2030,15-19,15,5,223.99,210.509,434.499
31,Azerbaijan,2030,15-19,15,5,457.992,399.417,857.409
44,Bahamas,2030,15-19,15,5,13.911,13.233,27.144
48,Bahrain,2030,15-19,15,5,58.846,51.818,110.664
50,Bangladesh,2030,15-19,15,5,7346.411,7001.189,14347.6
52,Barbados,2030,15-19,15,5,7.825,7.576,15.401
112,Belarus,2030,15-19,15,5,307.369,289.434,596.803
56,Belgium,2030,15-19,15,5,354.273,333.538,687.811
84,Belize,2030,15-19,15,5,19.789,19.346,39.135
204,Benin,2030,15-19,15,5,838.452,817.197,1655.649
64,Bhutan,2030,15-19,15,5,31.281,29.943,61.224
68,Bolivia (Plurinational State of),2030,15-19,15,5,590.734,566.846,1157.58
70,Bosnia and Herzegovina,2030,15-19,15,5,82.937,78.599,161.536
72,Botswana,2030,15-19,15,5,135.069,132.169,267.238
76,Brazil,2030,15-19,15,5,7430.027,7122.065,14552.092
96,Brunei Darussalam,2030,15-19,15,5,17.849,16.729,34.578
100,Bulgaria,2030,15-19,15,5,171.487,161.307,332.794
854,Burkina Faso,2030,15-19,15,5,1538.088,1482.924,3021.012
108,Burundi,2030,15-19,15,5,892.687,883.465,1776.152
132,Cabo Verde,2030,15-19,15,5,25.533,25.069,50.602
116,Cambodia,2030,15-19,15,5,869.784,844.52,1714.304
120,Cameroon,2030,15-19,15,5,1844.194,1816.249,3660.443
124,Canada,2030,15-19,15,5,1086.086,1048.292,2134.378
148,Chad,2030,15-19,15,5,1219.883,1213.736,2433.619
830,Channel Islands,2030,15-19,15,5,4.696,4.68,9.376
152,Chile,2030,15-19,15,5,635.61,612.402,1248.012
156,China,2030,15-19,15,5,46088.036,40224.163,86312.199
344,"China, Hong Kong SAR",2030,15-19,15,5,172.022,152.539,324.561
446,"China, Macao SAR",2030,15-19,15,5,18.463,17.531,35.994
158,"China, Taiwan Province of China",2030,15-19,15,5,541.609,503.694,1045.303
170,Colombia,2030,15-19,15,5,1860.965,1783.51,3644.475
174,Comoros,2030,15-19,15,5,56.233,54.396,110.629
178,Congo,2030,15-19,15,5,383.985,378.02,762.005
188,Costa Rica,2030,15-19,15,5,184.005,175.796,359.801
191,Croatia,2030,15-19,15,5,103.521,96.977,200.498
192,Cuba,2030,15-19,15,5,319.687,302.605,622.292
531,Cura̤ao,2030,15-19,15,5,5.379,5.139,10.518
196,Cyprus,2030,15-19,15,5,37.948,35.653,73.601
203,Czechia,2030,15-19,15,5,289.427,274.707,564.134
384,C̫te d'Ivoire,2030,15-19,15,5,1785.868,1768.26,3554.128
408,Dem. People's Republic of Korea,2030,15-19,15,5,856.203,817.892,1674.095
180,Democratic Republic of the Congo,2030,15-19,15,5,6730.669,6636.257,13366.926
208,Denmark,2030,15-19,15,5,158.748,151.643,310.391
262,Djibouti,2030,15-19,15,5,49.145,48.266,97.411
214,Dominican Republic,2030,15-19,15,5,496.657,477.065,973.722
218,Ecuador,2030,15-19,15,5,816.096,782.699,1598.795
818,Egypt,2030,15-19,15,5,6319.518,5953.597,12273.115
222,El Salvador,2030,15-19,15,5,272.037,263.886,535.923
226,Equatorial Guinea,2030,15-19,15,5,92.051,87.78,179.831
232,Eritrea,2030,15-19,15,5,238.059,228.613,466.672
233,Estonia,2030,15-19,15,5,37.705,36.009,73.714
748,Eswatini,2030,15-19,15,5,69.261,68.867,138.128
231,Ethiopia,2030,15-19,15,5,7597.975,7441.5,15039.475
242,Fiji,2030,15-19,15,5,43.896,41.913,85.809
246,Finland,2030,15-19,15,5,160.601,152.28,312.881
250,France,2030,15-19,15,5,2023.129,1946.222,3969.351
254,French Guiana,2030,15-19,15,5,15.929,15.067,30.996
258,French Polynesia,2030,15-19,15,5,10.039,9.314,19.353
266,Gabon,2030,15-19,15,5,139.508,137.562,277.07
270,Gambia,2030,15-19,15,5,174.149,172.71,346.859
268,Georgia,2030,15-19,15,5,145.102,134.668,279.77
276,Germany,2030,15-19,15,5,1999.865,1885.084,3884.949
288,Ghana,2030,15-19,15,5,1954.073,1870.742,3824.815
300,Greece,2030,15-19,15,5,243.498,228.139,471.637
308,Grenada,2030,15-19,15,5,4.58,4.367,8.947
312,Guadeloupe,2030,15-19,15,5,10.884,10.599,21.483
316,Guam,2030,15-19,15,5,6.642,6.306,12.948
320,Guatemala,2030,15-19,15,5,1000.644,960.303,1960.947
324,Guinea,2030,15-19,15,5,923.409,908.032,1831.441
624,Guinea-Bissau,2030,15-19,15,5,135.919,134.52,270.439
328,Guyana,2030,15-19,15,5,36.449,33.879,70.328
332,Haiti,2030,15-19,15,5,606.9,587.912,1194.812
340,Honduras,2030,15-19,15,5,499.96,479.64,979.6
348,Hungary,2030,15-19,15,5,230.913,219.96,450.873
352,Iceland,2030,15-19,15,5,11.602,11.258,22.86
356,India,2030,15-19,15,5,61300.117,55549.263,116849.38
360,Indonesia,2030,15-19,15,5,12325.659,11789.774,24115.433
364,Iran (Islamic Republic of),2030,15-19,15,5,3545.836,3342.997,6888.833
368,Iraq,2030,15-19,15,5,2660.79,2523.508,5184.298
372,Ireland,2030,15-19,15,5,185.819,176.622,362.441
376,Israel,2030,15-19,15,5,424.418,402.574,826.992
380,Italy,2030,15-19,15,5,1394.679,1317.853,2712.532
388,Jamaica,2030,15-19,15,5,114.934,110.721,225.655
392,Japan,2030,15-19,15,5,2785.896,2641.736,5427.632
400,Jordan,2030,15-19,15,5,522.101,494.775,1016.876
398,Kazakhstan,2030,15-19,15,5,997.644,944.334,1941.978
404,Kenya,2030,15-19,15,5,3477.024,3439.543,6916.567
296,Kiribati,2030,15-19,15,5,7.28,6.646,13.926
414,Kuwait,2030,15-19,15,5,172.627,149.524,322.151
417,Kyrgyzstan,2030,15-19,15,5,389.265,370.812,760.077
428,Latvia,2030,15-19,15,5,47.17,43.346,90.516
422,Lebanon,2030,15-19,15,5,234.589,201.925,436.514
426,Lesotho,2030,15-19,15,5,108.15,107.973,216.123
430,Liberia,2030,15-19,15,5,339.138,326.008,665.146
434,Libya,2030,15-19,15,5,337.057,320.629,657.686
440,Lithuania,2030,15-19,15,5,77.666,72.82,150.486
442,Luxembourg,2030,15-19,15,5,19.009,18.114,37.123
450,Madagascar,2030,15-19,15,5,1821.221,1791.197,3612.418
454,Malawi,2030,15-19,15,5,1366.215,1347.248,2713.463
458,Malaysia,2030,15-19,15,5,1304.63,1227.666,2532.296
462,Maldives,2030,15-19,15,5,19.426,17.801,37.227
466,Mali,2030,15-19,15,5,1560.319,1511.484,3071.803
470,Malta,2030,15-19,15,5,11.3,10.519,21.819
474,Martinique,2030,15-19,15,5,8.792,8.36,17.152
478,Mauritania,2030,15-19,15,5,311.428,302.41,613.838
480,Mauritius,2030,15-19,15,5,34.986,33.704,68.69
175,Mayotte,2030,15-19,15,5,17.915,17.432,35.347
928,Melanesia,2030,15-19,15,5,655.5,615.212,1270.712
484,Mexico,2030,15-19,15,5,5688.151,5447.261,11135.412
954,Micronesia,2030,15-19,15,5,26.711,24.82,51.531
496,Mongolia,2030,15-19,15,5,182.168,178.18,360.348
499,Montenegro,2030,15-19,15,5,19.133,17.64,36.773
504,Morocco,2030,15-19,15,5,1743.928,1656.592,3400.52
508,Mozambique,2030,15-19,15,5,2260.385,2253.953,4514.338
104,Myanmar,2030,15-19,15,5,2235.465,2223.14,4458.605
516,Namibia,2030,15-19,15,5,156.558,157.54,314.098
524,Nepal,2030,15-19,15,5,1361.058,1365.269,2726.327
528,Netherlands,2030,15-19,15,5,462.794,439.348,902.142
540,New Caledonia,2030,15-19,15,5,11.124,10.676,21.8
554,New Zealand,2030,15-19,15,5,165.195,158.939,324.134
558,Nicaragua,2030,15-19,15,5,329.601,310.32,639.921
562,Niger,2030,15-19,15,5,1990.002,1926.742,3916.744
566,Nigeria,2030,15-19,15,5,14673.551,14096.081,28769.632
807,North Macedonia,2030,15-19,15,5,59.621,55.403,115.024
578,Norway,2030,15-19,15,5,169.937,160.672,330.609
1835,Oceania (excluding Australia and New Zealand),2030,15-19,15,5,714.388,669.878,1384.266
512,Oman,2030,15-19,15,5,202.297,188.484,390.781
586,Pakistan,2030,15-19,15,5,13057.876,12129.379,25187.255
591,Panama,2030,15-19,15,5,197.466,189.819,387.285
598,Papua New Guinea,2030,15-19,15,5,533.233,499.673,1032.906
600,Paraguay,2030,15-19,15,5,343.123,328.325,671.448
604,Peru,2030,15-19,15,5,1290.251,1285.039,2575.29
608,Philippines,2030,15-19,15,5,5785.481,5495.039,11280.52
616,Poland,2030,15-19,15,5,969.916,923.156,1893.072
957,Polynesia,2030,15-19,15,5,32.177,29.846,62.023
620,Portugal,2030,15-19,15,5,230.116,216.27,446.386
630,Puerto Rico,2030,15-19,15,5,83.752,79.707,163.459
634,Qatar,2030,15-19,15,5,80.676,67.692,148.368
410,Republic of Korea,2030,15-19,15,5,1169.638,1103.68,2273.318
498,Republic of Moldova,2030,15-19,15,5,113.596,106.564,220.16
642,Romania,2030,15-19,15,5,492.968,466.241,959.209
643,Russian Federation,2030,15-19,15,5,4815.589,4571.428,9387.017
646,Rwanda,2030,15-19,15,5,830.581,828.213,1658.794
638,R̩union,2030,15-19,15,5,33.944,32.737,66.681
662,Saint Lucia,2030,15-19,15,5,5.537,5.408,10.945
670,Saint Vincent and the Grenadines,2030,15-19,15,5,4.03,4.039,8.069
882,Samoa,2030,15-19,15,5,12.001,11.065,23.066
678,Sao Tome and Principe,2030,15-19,15,5,15.06,14.739,29.799
682,Saudi Arabia,2030,15-19,15,5,1491.637,1453.33,2944.967
686,Senegal,2030,15-19,15,5,1208.246,1181.022,2389.268
688,Serbia,2030,15-19,15,5,223.271,208.443,431.714
690,Seychelles,2030,15-19,15,5,4.016,3.791,7.807
694,Sierra Leone,2030,15-19,15,5,520.071,513.906,1033.977
702,Singapore,2030,15-19,15,5,123.331,114.286,237.617
703,Slovakia,2030,15-19,15,5,144.589,138.352,282.941
705,Slovenia,2030,15-19,15,5,56.584,53.534,110.118
90,Solomon Islands,2030,15-19,15,5,47.254,44.289,91.543
706,Somalia,2030,15-19,15,5,1161.193,1148.232,2309.425
724,Spain,2030,15-19,15,5,1164.141,1096.318,2260.459
144,Sri Lanka,2030,15-19,15,5,824.614,809.367,1633.981
275,State of Palestine,2030,15-19,15,5,339.273,324.637,663.91
729,Sudan,2030,15-19,15,5,2883.359,2813.63,5696.989
740,Suriname,2030,15-19,15,5,26.833,24.957,51.79
752,Sweden,2030,15-19,15,5,313.146,298.568,611.714
756,Switzerland,2030,15-19,15,5,234.558,224.518,459.076
760,Syrian Arab Republic,2030,15-19,15,5,1147.404,1100.904,2248.308
762,Tajikistan,2030,15-19,15,5,617.894,587.709,1205.603
764,Thailand,2030,15-19,15,5,1969.494,1866.137,3835.631
626,Timor-Leste,2030,15-19,15,5,76.733,74.056,150.789
768,Togo,2030,15-19,15,5,551.322,546.655,1097.977
776,Tonga,2030,15-19,15,5,6.14,5.72,11.86
780,Trinidad and Tobago,2030,15-19,15,5,48.25,46.859,95.109
788,Tunisia,2030,15-19,15,5,519.609,489.314,1008.923
792,Turkey,2030,15-19,15,5,3295.202,3156.417,6451.619
795,Turkmenistan,2030,15-19,15,5,337.582,328.762,666.344
800,Uganda,2030,15-19,15,5,3459.819,3415.331,6875.15
804,Ukraine,2030,15-19,15,5,1271.986,1200.365,2472.351
784,United Arab Emirates,2030,15-19,15,5,288.42,273.917,562.337
826,United Kingdom,2030,15-19,15,5,2155.744,2058.897,4214.641
834,United Republic of Tanzania,2030,15-19,15,5,4285.794,4199.837,8485.631
850,United States Virgin Islands,2030,15-19,15,5,3.404,3.185,6.589
840,United States of America,2030,15-19,15,5,10527.667,10120.139,20647.806
858,Uruguay,2030,15-19,15,5,119.46,114.596,234.056
860,Uzbekistan,2030,15-19,15,5,1674.773,1592.177,3266.95
548,Vanuatu,2030,15-19,15,5,19.993,18.661,38.654
862,Venezuela (Bolivarian Republic of),2030,15-19,15,5,1432.895,1377.263,2810.158
704,Viet Nam,2030,15-19,15,5,3949.795,3525.499,7475.294
887,Yemen,2030,15-19,15,5,1958.59,1891.63,3850.22
894,Zambia,2030,15-19,15,5,1353.449,1335.823,2689.272
716,Zimbabwe,2030,15-19,15,5,1086.873,1086.411,2173.284
4,Afghanistan,2030,20-24,20,5,2549.499,2424.645,4974.144
8,Albania,2030,20-24,20,5,80.425,68.263,148.688
12,Algeria,2030,20-24,20,5,1932.217,1859.694,3791.911
24,Angola,2030,20-24,20,5,2118.503,2150.611,4269.114
28,Antigua and Barbuda,2030,20-24,20,5,3.427,3.357,6.784
32,Argentina,2030,20-24,20,5,1817.925,1763.149,3581.074
51,Armenia,2030,20-24,20,5,100.088,89.672,189.76
533,Aruba,2030,20-24,20,5,3.448,3.393,6.841
36,Australia,2030,20-24,20,5,905.828,877.496,1783.324
40,Austria,2030,20-24,20,5,228.433,216.11,444.543
31,Azerbaijan,2030,20-24,20,5,371.112,323.082,694.194
44,Bahamas,2030,20-24,20,5,16.253,16.313,32.566
48,Bahrain,2030,20-24,20,5,81.678,54.583,136.261
50,Bangladesh,2030,20-24,20,5,7396.818,7111.549,14508.367
52,Barbados,2030,20-24,20,5,8.811,8.528,17.339
112,Belarus,2030,20-24,20,5,250.131,238.272,488.403
56,Belgium,2030,20-24,20,5,355.304,339.188,694.492
84,Belize,2030,20-24,20,5,19.864,19.318,39.182
204,Benin,2030,20-24,20,5,735.193,719.802,1454.995
64,Bhutan,2030,20-24,20,5,34.604,30.526,65.13
68,Bolivia (Plurinational State of),2030,20-24,20,5,574.604,555.053,1129.657
70,Bosnia and Herzegovina,2030,20-24,20,5,92.363,87.965,180.328
72,Botswana,2030,20-24,20,5,125.652,122.391,248.043
76,Brazil,2030,20-24,20,5,7526.28,7296.464,14822.744
96,Brunei Darussalam,2030,20-24,20,5,16.028,15.104,31.132
100,Bulgaria,2030,20-24,20,5,187.135,174.94,362.075
854,Burkina Faso,2030,20-24,20,5,1343.956,1300.882,2644.838
108,Burundi,2030,20-24,20,5,737.092,737.045,1474.137
132,Cabo Verde,2030,20-24,20,5,22.2,22.399,44.599
116,Cambodia,2030,20-24,20,5,799.262,778.349,1577.611
120,Cameroon,2030,20-24,20,5,1628.483,1612.256,3240.739
124,Canada,2030,20-24,20,5,1187.203,1157.406,2344.609
148,Chad,2030,20-24,20,5,1051.937,1053.097,2105.034
830,Channel Islands,2030,20-24,20,5,4.987,4.692,9.679
152,Chile,2030,20-24,20,5,624.695,603.894,1228.589
